business_id,name,city,state,categories,stars,review_count
46_2e1hnQ4csLrYnhn6bkw,Whetstone Tavern,Philadelphia,PA,"Restaurants, Cocktail Bars, American (New), Desserts, American (Traditional), Nightlife, Bars, Food",4.0,166
TGfPJHImEq6AQL9a1laxlg,Chick-fil-A,Philadelphia,PA,"Event Planning & Services, American (Traditional), Restaurants, Food, Caterers, Fast Food, Chicken Shop, Breakfast & Brunch",4.0,80
CPgWuWGZ4v2sZr5_-1kluw,Checkers,Philadelphia,PA,"Restaurants, Fast Food, Burgers",2.0,21
VCkSUsdL5P0p16DAPxVROA,NY Bagel & Deli Shop,Philadelphia,PA,"Bagels, Food, Breakfast & Brunch, Coffee & Tea, Restaurants, Burgers, Delis",4.0,31
dIpTuL2T1L98GQGU17IeSw,The Bricks,Tampa,FL,"Bars, Breakfast & Brunch, Restaurants, American (New), Coffee & Tea, Food, Nightlife, Vegetarian",4.0,548
XRkzSBTroG7kIdI7Z8ic6g,Piccadilly,Metairie,LA,"Restaurants, Seafood, Breakfast & Brunch, American (Traditional)",3.0,51
SoJwDKedR7SJh7-G69C38A,Hong Kong Sunny,New Hope,PA,"Chinese, Restaurants",3.0,18
FW1PXpUq-yOs-5O_gqz3AQ,Big Mike's BBQ,Tampa,FL,"Restaurants, Barbeque",4.5,32
1tLrjXG-I9hkOoZxlbwDqw,Olde Black Horse,Norristown,PA,"American (Traditional), Bars, Breakfast & Brunch, Nightlife, Cocktail Bars, Restaurants, Hotels & Travel, Hotels, Event Planning & Services",4.0,9
SlLfWzeYOrVBxCd-0QILZQ,The Boiling House,Cherry Hill,NJ,"Cajun/Creole, Seafood, Noodles, Restaurants",4.0,238
adATTqggIQX5xxLDISkFTw,Just Churros,Tucson,AZ,"Food Trucks, Restaurants, Caterers, Event Planning & Services, Food, Mexican, Spanish, Desserts",5.0,25
pNu5bd9aL3jcJClfdQ86MQ,Momo's Ouzaria Taverna,St Louis,MO,"Mediterranean, Lounges, Bars, Nightlife, Restaurants, Greek",3.5,243
bdfZdB2MTXlT6-RBjSIpQg,Pho Bistro,Isla Vista,CA,"Food, Restaurants, Chinese, Bubble Tea, Vietnamese",3.0,184
1EokZOnCDkjv2VtPtplyHw,Reno Downtown Joint,St Petersburg,FL,"American (Traditional), Music Venues, Restaurants, Cocktail Bars, Burgers, Bars, American (New), Nightlife, Arts & Entertainment",4.0,10
ZpmSEd9N042IJanBiKlKiQ,Smoke & Thyme,Boise,ID,"American (New), Barbeque, Restaurants, Burgers, Sandwiches, Salad",4.0,19
42OM20QndpmsOSY6ccudBA,Union Teller Delicatessen,Nashville,TN,"Bagels, Restaurants, Caterers, Sandwiches, Event Planning & Services, Delis, Food",3.5,6
SwWfW3vBn5QkDE7T3urGAg,Persis Biryani Indian Grill,Mount Juliet,TN,"Indian, Restaurants",4.5,246
W4rgF_1eKzFZiGUOsgbGMA,Amber Indian Restaurant,Carmel,IN,"Pakistani, Indian, Restaurants",4.0,243
yN6jZyG1G1FG_HCZQlJZ1g,City Barbeque,Fishers,IN,"Restaurants, Caterers, Barbeque, American (Traditional), Event Planning & Services",4.0,188
WmnPtMtY0elYVStooCTfng,Barista Cafe,Palmyra,NJ,"Breakfast & Brunch, Coffee & Tea, Sandwiches, Food, Restaurants, Cafes",4.5,12
PW5eZM5RAQEhy3wgovChhQ,Cafe Victoria's,Philadelphia,PA,"Food, Cafes, Restaurants, Coffee & Tea, Breakfast & Brunch",3.0,29
jGewGnIYcf9LFBcR8lMC5g,Picasso Restaurant & Bar,Media,PA,"Italian, Spanish, Restaurants, Food",3.0,34
-lVTNjVoTMOkD-eT--u0oA,El Rancho Nuevo,Saint Charles,MO,"Mexican, Restaurants",3.5,66
TCxvQgfBD6_JjOM3N1VPRA,High Ridge Family Diner,High Ridge,MO,"Diners, Restaurants",4.5,8
lPPYZr1_jx0XeW-xR9WJtw,DOSC,Edmonton,AB,"Bars, Cocktail Bars, Coffee & Tea, Food, Restaurants, Cafes, Steakhouses, Nightlife, Tapas/Small Plates",4.0,87
0sr1EyOc6Td1C-962QW88w,La Cucina Italian Eatery,Conshohocken,PA,"Italian, American (Traditional), Pizza, Restaurants, Cheesesteaks",4.0,44
SFKjUQ1gmfwm7cJhMCFmkA,ZigZag Scallop,Hernando Beach,FL,"Nightlife, Seafood, Bars, Restaurants, American (Traditional)",4.0,214
frsWe9bmMOMIBOBNzsCTew,African Palace Bar And Grill,Florissant,MO,"Restaurants, African, Caribbean",4.0,26
-H6s1c2NRic5UKxXqi4FdQ,Bagelicious and More,Brandon,FL,"Food, Breakfast & Brunch, Restaurants, Bagels, Coffee & Tea",3.5,7
xwSWtJcQkzTF6HNm_IMgcg,Rusty's Pizza Parlor,Goleta,CA,"Chicken Wings, Salad, Restaurants, Pizza, Italian, Sandwiches",2.5,94
yFqq66GxRjnhZXPgjA6hnw,KFC,Philadelphia,PA,"Restaurants, Chicken Shop, Fast Food, Chicken Wings",2.0,7
IbndcMURguByburM72o3SA,State Street Kitchen,Newtown,PA,"Korean, American (Traditional), Sandwiches, Cheesesteaks, Restaurants, Coffee & Tea, Breakfast & Brunch, Food",4.5,124
diwwt5QBU3-Thig9SVlsOA,Brew Brothers,Reno,NV,"Bars, Nightlife, American (Traditional), Music Venues, Food, Arts & Entertainment, Restaurants, Breweries",3.5,592
3uvFklejzRPwEPEZQ5vHYQ,Wawa,Media,PA,"Delis, Convenience Stores, Restaurants, Food, Coffee & Tea, Sandwiches",3.5,14
0l_njS4wGMadAk1b4nZRUA,Panera Bread,King of Prussia,PA,"Restaurants, Bakeries, Cafes, Bagels, Food, Soup, Salad, Sandwiches, Breakfast & Brunch",2.5,58
lB6jIOb1UBATmdfot4KJew,Soco's Gyros,Saint Louis,MO,"Delis, Kebab, Turkish, Mediterranean, Greek, Restaurants, Food",4.0,126
cm0bhBDPM3bjBefmEXa3BQ,Nudy's Cafe - Chadds Ford,Chadds Ford,PA,"Breakfast & Brunch, Restaurants, American (Traditional)",3.5,63
MObScX791gFEwtkoFA9GQg,Creekside Inn,Woodstown,NJ,"Restaurants, American (New), Event Planning & Services, Bars, Pubs, American (Traditional), Social Clubs, Hotels, Hotels & Travel, Nightlife, Arts & Entertainment, Venues & Event Spaces",3.5,20
3c9TiufCFT2yXXj3R08Vwg,Snellgroves Restaurant,Plant City,FL,"Southern, American (New), Breakfast & Brunch, Restaurants",3.5,64
TJe1ZGe-X0-GjOQd00kKxA,Brixx Craft House,Boise,ID,"American (Traditional), Pubs, Sports Bars, Nightlife, Bars, Gastropubs, Beer Bar, Restaurants, Cocktail Bars",4.0,115
nHUJCK-Ek_lAVTSyEz9GEQ,Adventure Coast Fun Park,Spring Hill,FL,"American (New), Restaurants, Event Planning & Services, Arts & Entertainment, Arcades, Race Tracks, Active Life, Mini Golf, Go Karts, Venues & Event Spaces",4.5,10
HCbJPXWXvwN-C7XfmVy3gA,Granite City Food & Brewery,Indianapolis,IN,"Desserts, Breweries, Breakfast & Brunch, Restaurants, Barbeque, American (New), Food, American (Traditional)",3.5,258
jZoeTGRfhG9n_Jo6VMqwxw,Sushi Wasabi,Edmonton,AB,"Restaurants, Sushi Bars, Japanese",4.0,57
A1lAqN3SOaBLoo6NqVcy4Q,McDonald's,Brandon,FL,"Sandwiches, Burgers, Food, Fast Food, Restaurants, Coffee & Tea",2.0,6
O0YHVrUtxbsEhQ4qaWkVaw,Boston Pizza,Edmonton,AB,"Italian, Restaurants, Pizza",2.5,6
kGjpBqAqG4mIuFSgU2KKEA,The Royal Indian Cuisine,Philadelphia,PA,"Restaurants, Indian",4.0,28
L9CKPOoI51LNnRW8B1M8CQ,Dot's Dairy Bar,Levittown,PA,"Ice Cream & Frozen Yogurt, Food, Food Stands, Restaurants, Hot Dogs",4.0,9
kLSEk3qXY1KdtFjxHJ9pww,McDonald's,Philadelphia,PA,"Restaurants, Fast Food, Food, Coffee & Tea, Burgers",1.5,20
uKEabBQrn0gLzvTppOrKIA,Casita Taqueria,Saint Petersburg,FL,"Mexican, Restaurants",4.5,207
epGYbd0_OeSxsSkw-Kx5Rg,Hippie Hi,Clearwater,FL,"Vegan, Gluten-Free, Restaurants, Bubble Tea, Salad, Tea Rooms, Food, Coffee & Tea",4.0,16
8JEOmVGQffkr6xtn4vvplQ,Pita Kebob,Ruskin,FL,"Kebab, Mediterranean, Middle Eastern, Lebanese, Restaurants, Greek, Food",4.0,142
rF0xI_3jjlsEKp3N0Z0BuQ,Trattoria Totaro,Conshohocken,PA,"Italian, Restaurants",4.0,135
qma1sGQv7ArUtzuUTQElRg,Katie's Pizza & Pasta Osteria,Town and Country,MO,"Pasta Shops, Bars, Nightlife, Specialty Food, Cocktail Bars, Breakfast & Brunch, Restaurants, Pizza, Food, Italian",4.0,313
zjQDk4tZyhEroyqtkgvx0g,The Cobblestone Eatery and Drinkery,Lebanon,IL,"American (Traditional), Nightlife, Breakfast & Brunch, Event Planning & Services, Venues & Event Spaces, Italian, Bars, Restaurants",3.5,52
adb1hOYICrJ1Ix8M0sRpbw,Kuzina By Sofia,Cherry Hill,NJ,"Restaurants, Food, Bakeries, Greek",3.0,125
kfGz2E7Y5FLXJyiKbQYfZg,The Irish Times,Philadelphia,PA,"Nightlife, Bars, Beer, Wine & Spirits, Pubs, Irish, Food, Restaurants",3.5,44
H3JjbID9Zhukpqr9uupHAA,Jackson's Bar & Bistro - Nashville,Nashville,TN,"Burgers, Bars, Restaurants, Nightlife, American (New), Breakfast & Brunch, Lounges",3.0,402
O5zuQH_YowDC-rsK8ZEXCA,Tin Drum Asia Cafe,Tampa,FL,"Asian Fusion, Restaurants",3.0,62
jsQQu9rVerR3OGxIa0hRQQ,Kelly's Taproom,Bryn Mawr,PA,"Bars, Beer Bar, American (Traditional), Nightlife, Pubs, Burgers, Restaurants",3.0,63
Hp3Ony7yW60VPuWHQFIIHA,Frady's One Stop Food Store,New Orleans,LA,"Delis, Food, Grocery, Restaurants",4.5,73
UX3eq0WsVva-cqlVrzyzFg,Cantina Los Tres Hombres,Sparks,NV,"Bars, Nightlife, Mexican, Restaurants, Seafood",3.0,284
Yas-A9Jf07TJCIcgZny04w,China City Restaurant,Saint Petersburg,FL,"Restaurants, Chinese",2.5,14
aSJdDcspNCf-2oNF2E6SJQ,White Castle,Jennings,MO,"Restaurants, American (Traditional), Burgers, Fast Food",2.0,6
hDiCHlTXKGUj1Yh4tq223w,Pasquales,Indianapolis,IN,"Restaurants, Pizza, Italian",3.0,26
GInRkBWvuyJCjFVHYdzkPQ,Licata's Italian Deli,Pottstown,PA,"Italian, Delis, Restaurants, Salad",4.5,8
JQ75_672GKJQ3tK1togIWw,Golden Capital Restaurant,Sherwood Park,AB,"Chinese, Specialty Food, Food, Event Planning & Services, Imported Food, Vietnamese, Seafood, Caterers, Restaurants, Ethnic Food",3.5,8
sophKEDc2rBDe-cuOaJDkA,365 Caffe Italiano,Wesley Chapel,FL,"Breakfast & Brunch, Coffee & Tea, Food, Ice Cream & Frozen Yogurt, Creperies, Gelato, Comfort Food, Sandwiches, Restaurants, Cafes",4.5,127
18eWJFJbXyR9j_5xfcRLYA,Siam Elephant,Carpinteria,CA,"Restaurants, Thai",4.5,460
PdMXmOWDRHICAx6SLgu1dQ,24,Philadelphia,PA,"Italian, Bars, Restaurants, Nightlife, Wine Bars, Breakfast & Brunch",3.5,111
KsDY9IYqvumohkp74w5i6A,Jersey Mike's Subs,Voorhees,NJ,"Fast Food, Sandwiches, Delis, Restaurants",4.0,21
VK5NEKDHnZG8YcAw2JpaWw,Spring Hollow Golf Club,Spring City,PA,"Golf, Venues & Event Spaces, Event Planning & Services, Restaurants, Active Life",3.0,29
dD2p903p8lU0IgXT3OFluA,Edgehill Cafe,Nashville,TN,"Breakfast & Brunch, Restaurants, Food, Cafes, Coffee & Tea, American (Traditional), Sandwiches",3.5,245
dBCNUSbz5-8nQNrxWo5deg,Blue Sage Vegetarian Grille,Southampton,PA,"Restaurants, Vegan, Vegetarian",4.5,572
6mCsrUp9Vl4iXMbOxWtVjA,Dosa Hut Indian Grill,Nashville,TN,"Restaurants, Indian",4.0,99
71U7MxQEhwitJOm4CQpRwQ,KELP Sushi Joint,Tampa,FL,"Japanese, Sushi Bars, Food, Restaurants, Asian Fusion, Poke, Acai Bowls",4.0,325
mYbEGFsRcA0tfUNSYcBJMA,Golden River Restaurant,Riverside,NJ,"American (New), Restaurants",5.0,8
Mt1FB8hM4XTi3Tk4i0q5gQ,Nicola's Pizza,Lambertville,NJ,"Restaurants, Pizza, Salad",4.0,54
_-SSObHzljeA11HAF0lIrQ,Hardee's,Tampa,FL,"Restaurants, Fast Food, Burgers",2.5,27
2DsplH_vy4GCcEnVpn0AbA,Cafe Olivia,Indianapolis,IN,"Sandwiches, Breakfast & Brunch, Food Stands, Italian, Restaurants",4.5,34
sWCCxY1-9B1FGlSVeQvnHg,CD Roma Restaurant,St Petersburg,FL,"Restaurants, Wine Bars, Italian, Food, Sandwiches, Nightlife, Breweries, Bars, Pizza",4.0,125
wcpL6sD6jKsBO0tbdK2KEA,McDonald's,Fishers,IN,"Restaurants, Coffee & Tea, Fast Food, Burgers, Food",2.0,34
k6NkyANDoAMSNpa9_VD8IQ,Rosa Mezcal,New Orleans,LA,"Restaurants, Mexican",4.0,76
ZH-D4qbLggBSvwpF0zXrQQ,The Original Pancake House,Boise,ID,"Breakfast & Brunch, Restaurants",4.0,155
yX-eHIG--H3geTNWZ2Q6SA,Crush Gourmet Raspados,Tucson,AZ,"Shaved Ice, Food Stands, Restaurants, Street Vendors, Food Trucks, Food, Desserts",5.0,5
zIDuAuwyaLmNwv4k18mbwA,India Palace,Indianapolis,IN,"Indian, Restaurants, Pakistani, American (New)",3.5,167
yQhu3LbnB2gQgrquHZ_S6Q,Saladworks,Newtown,PA,"Soup, Salad, American (Traditional), Vegetarian, Sandwiches, American (New), Restaurants",3.0,42
ZfWVso8VlT0VN14rxVHccQ,Candida's Pizza,Ambler,PA,"Restaurants, Pizza, Fast Food",2.5,22
Gki1ureeRKqlIkQ-AELDVg,Brugada,Nashville,TN,"Restaurants, Nightlife, Dance Clubs, Falafel, Lounges, Hookah Bars, Bars, Mediterranean",3.5,49
L0-MS0MbQhEWAPLkjCqhpg,O'Shucks Seafood & Grill,Madeira Beach,FL,"Tacos, Live/Raw Food, Mexican, Seafood, Burgers, Restaurants",3.5,29
q2N2KLhAeD0c0p-ryI3uDg,HotBox Pizza,Brownsburg,IN,"Pizza, Food, Food Delivery Services, Salad, Restaurants, Gluten-Free",3.5,14
q4m9o8LDJRrdU1DcgcAm3w,Auntie Anne's,Clearwater,FL,"Restaurants, Pretzels, Food, Bakeries",2.5,10
JomDoQafikclSVVCPkWjnA,Cedar Park Cafe,Philadelphia,PA,"Diners, Restaurants, Sandwiches, Breakfast & Brunch, Vegetarian",4.0,301
gI34hM-873fwF1XQ8hOaSg,Joe’s Pizza and Pasta,Godfrey,IL,"Salad, Pizza, Restaurants, Italian",4.0,17
EjzWyITI75CKSKb6RGCG_Q,Sonny's BBQ,Tampa,FL,"Barbeque, Restaurants, Event Planning & Services, Caterers",3.0,11
1ddqdY_piKp-abaZ-bGRSA,Crescent City Steak House,New Orleans,LA,"Steakhouses, Restaurants",3.5,226
clOOOBYvd1aUcFxA9uhFjQ,Tony Sopranos Pizza,Florence Township,NJ,"Pizza, Restaurants",3.0,21
lCBLhf37pnkyZ-1MWNF3ag,Gandolfo's New York Deli,Tampa,FL,"Delis, Restaurants",2.5,23
0pMj5xUAecW9o1P35B0AMw,Wawa,Norristown,PA,"Food, Coffee & Tea, Gas Stations, Restaurants, Automotive, Sandwiches, Convenience Stores",3.5,8
MVmJuns9ZD9QLGltc0Am8g,Triple R's Smokehouse,Mascoutah,IL,"Restaurants, Barbeque",4.5,8
l7gFSHojInQCglAVbv2_FQ,Tony luke's,Glassboro,NJ,"Restaurants, Sandwiches, Cheesesteaks",2.5,20
RuBWR6CAgVi7iWR8LHUi6A,Lee House,Edmonton,AB,"Barbeque, Asian Fusion, Restaurants, Korean",4.0,30
gl9APAes1BYYt_8UsDVsPg,Ted's Luncheonette,Largo,FL,"Breakfast & Brunch, Restaurants",4.0,37
5EGhvgDt_E-JPl4EhQkOtg,Edgehill Cafe,Nashville,TN,"Coffee & Tea, Food, Restaurants, Internet Cafes, Breakfast & Brunch",4.0,7
gyUBYwpUO_u0nqZdre4l1g,Shanghai Express,Marlton,NJ,"Chinese, Restaurants",4.0,74
wMyHVb54Ne9SNasa4kjOCg,Carnivore,St. Louis,MO,"Restaurants, Breakfast & Brunch, Steakhouses, Sandwiches",4.5,281
4FaYG9qKDpDyr68bKmaIEw,Capitol Cellars,Boise,ID,"Restaurants, Bars, Wine Bars, American (Traditional), Nightlife, American (New), Wineries, Local Flavor, Coffee & Tea, Food, Breakfast & Brunch, Steakhouses, Arts & Entertainment",4.0,176
rqaIe-61HKlWaGYmVwlw8Q,Petite 4,Boise,ID,"Food, Restaurants, French, Beer, Wine & Spirits",4.5,121
kq5Ghhh14r-eCxlVmlyd8w,The Coventry Deli,Philadelphia,PA,"Restaurants, Delis, Salad, Sandwiches",4.0,65
MYoRNLb5chwjQe3c_k37Gg,Sean Thorntons Public House,Philadelphia,PA,"Food, Nightlife, Restaurants, Irish Pub, Bars, Irish, Pubs, Beer, Wine & Spirits, Event Planning & Services, Gastropubs, Caterers",3.5,6
pP4q0Mym-qt20nRqTKbzhQ,Morton's The Steakhouse,Philadelphia,PA,"Steakhouses, Restaurants, Nightlife, Seafood, Bars, American (Traditional)",3.5,149
L7mbUPFMAfetY0fzuYtZ_g,Dunkin',Delran,NJ,"Restaurants, Donuts, Coffee & Tea, Food",3.0,7
7Ct4QuWaY63DkAOXqEiVGA,Hong Kong Chinese Restaurant,Glenolden,PA,"Chinese, Restaurants",3.0,18
Wc-c_hQK4vFCl9keeVTUZw,Felix's Restaurant & Oyster Bar,New Orleans,LA,"Restaurants, Cajun/Creole, Seafood, Southern",3.5,255
c6xOzTbNqD-1g9PoxAh4DQ,The Wine Loft,Nashville,TN,"Tapas Bars, Music Venues, Restaurants, Arts & Entertainment, Wine Bars, Bars, Nightlife",3.0,36
YhQAQhG1IkXJH7oLZMbM9w,Del Taco,Sparks,NV,"Restaurants, Fast Food, Mexican",1.5,60
qMmEEvmRvcyJUD5SrKNCtA,King Ribs Bar-B-Q,Indianapolis,IN,"Barbeque, Restaurants",3.0,20
qS4CaO_u_vMrTl31XJto1A,Szechuan Paramount Restaurant,Edmonton,AB,"Buffets, Restaurants, Chinese",3.0,25
NVpbPRDvfwjb85CJwWE0nQ,China Wok,Huntingdon Valley,PA,"Chinese, Restaurants, Seafood, Noodles",4.0,55
LVteL0Rnh2E_yOFCLJUPhg,Double Decker Pizza - Media,Media,PA,"Pizza, Seafood, Restaurants, Mexican, Italian, Burgers, Salad, Greek, Sandwiches",4.0,88
VS4iEul7Rp4jJGcNcKu4FA,Brew House Pub & Grill,Reno,NV,"Restaurants, American (Traditional), Bars, Nightlife, Pubs, Sandwiches",3.0,6
HjLYCBxJti8V-hsP_yVZ3w,Taj Mahal Homestyle Indian & Pakistani Cuisine,Boise,ID,"Vegan, Pakistani, Indian, Vegetarian, Restaurants",4.0,280
Iuir7lUtx-LMhYtStwyf3Q,Another Broken Egg Cafe,Indianapolis,IN,"American (Traditional), Restaurants, Breakfast & Brunch, Cafes, Bars, Nightlife, Cocktail Bars",4.0,26
vVm2qH6n4tWzN_qv6PBIVw,The Humming Bird Jerk house,Tampa,FL,"Restaurants, Caribbean",3.5,32
skN2XhKXlcjf53uIwzAedw,Burger Up - Franklin,Franklin,TN,"Burgers, Desserts, Restaurants, Food, Salad",3.5,329
du_yelFmWOZDEyIAE-jdsQ,Taco Del Mar,New Orleans,LA,"Restaurants, Mexican, Fast Food, Tex-Mex",2.0,9
nePPSHdai8L7aWmXwOZHEg,Stokehold Restaurant,New Orleans,LA,"Breweries, American (New), Restaurants, Burgers, American (Traditional), Gastropubs, Brewpubs, Food, Fish & Chips",4.5,13
vLT1KtrA9bWvjFOg-0xVIg,Pieology Pizzeria,Goleta,CA,"Restaurants, Gluten-Free, Pizza, Vegan, Fast Food",3.5,131
y1HgVnt4K5owmYXC5yXLGg,Flambo Caribbean Restaurant,Philadelphia,PA,"Trinidadian, Caribbean, Restaurants, Seafood",4.5,138
jBCgQ6nZDsMCWU7eaSxOpw,Whaley's Blazin BBQ,Lutz,FL,"Sandwiches, Restaurants, Barbeque, Food Trucks, Food",4.5,58
hfN3l0gJ-XszD1XFGNvA6A,Akira,Collingswood,NJ,"Japanese, Restaurants",3.0,40
vo12FJ4dAdP8Jr4ctFYRkg,Painturo's,Mount Juliet,TN,"Pizza, Italian, Sandwiches, Restaurants",4.0,46
8P7YOM9ThhTvLqXfSWRcRA,Noodles & Company,Creve Coeur,MO,"Comfort Food, Restaurants, Italian, Asian Fusion, Food, American (New), Noodles, Pasta Shops, Salad, Fast Food, Specialty Food",3.5,65
I2CxrvM0BGH1svfxqGGD2g,M.L.Rose Craft Beer & Burgers - Melrose,Nashville,TN,"Automotive, Restaurants, Sandwiches, Bars, Nightlife, Pubs, American (Traditional), Burgers, Beer Bar, Sports Bars, Breakfast & Brunch",3.5,472
wMJlbZt2vOTG_FV96gkRVA,Dunkin',Cherry Hill,NJ,"Donuts, Food, Coffee & Tea, Restaurants",3.5,6
RrqRin8BYGrTlJbCDwtLzA,Wawa,Philadelphia,PA,"Delis, Gas Stations, Food, Convenience Stores, Restaurants, Automotive, Coffee & Tea, Sandwiches",3.5,50
Nolwnmtnt5QeDGlS0bsCGQ,Five Guys,Sherwood Park,AB,"Burgers, Restaurants, Fast Food",4.0,37
25ZRypSbZUHrPe6PFYQ2sw,Quiznos,Boise,ID,"Fast Food, Delis, Restaurants, Sandwiches",3.5,5
IgNDlyLERBwFGphgcC5VDQ,Cosi,Philadelphia,PA,"Sandwiches, Vegetarian, Pizza, Food, Coffee & Tea, Delis, Restaurants, American (New)",2.5,63
2vAqYNN86VWXZiy2E96-TQ,Chick-fil-A,Tucson,AZ,"Event Planning & Services, Caterers, Fast Food, Restaurants, Chicken Shop",3.0,13
wUEbysNWCtMSQAio6Ktn6Q,Lucianis Pizzeria & GRILL,Fort Washington,PA,"Pizza, Restaurants, Italian",3.0,22
W4ZEKkva9HpAdZG88juwyQ,Mr. B's Bistro,New Orleans,LA,"Bars, Breakfast & Brunch, Restaurants, Barbeque, Cajun/Creole, Cafes, Cocktail Bars, Nightlife",4.0,2064
fVPPZWf5QghlCLYRYec1rg,China Sunrise Restaurant,Tucson,AZ,"Restaurants, Chinese",3.5,12
vuL3QCjFZ7lU5LMdUAmZ9Q,Subway,Wayne,PA,"Sandwiches, Fast Food, Restaurants",1.5,5
eFMPUHyo-XKACgJx46unaA,"Dutch Oven Bakery, Inc",Limerick,PA,"Restaurants, Food, Bakeries",2.5,8
3swM60bulnut1d4AZti80Q,Rockabilly Grill,Tucson,AZ,"Nightlife, American (New), Music Venues, Restaurants, Breakfast & Brunch, Arts & Entertainment, Bars, American (Traditional), Sports Bars, Dive Bars, Pool Halls",3.5,37
4fUok5d5vgdQEb1Bzzg0rA,Olive Garden Italian Restaurant,Kenner,LA,"Restaurants, Italian, Soup, Bars, Salad, Nightlife, Wine Bars",3.5,115
bdth7r1brx9yRU7sYwF9jQ,Nippon Tei,Ballwin,MO,"Japanese, Asian Fusion, Wine Bars, Bars, Restaurants, Sushi Bars, Nightlife",4.0,254
g7GCbnZC_HKO0ybNt7NXBw,Popeyes Louisiana Kitchen,Nashville,TN,"Chicken Wings, Fast Food, Restaurants",1.0,6
a4BzM4nqUzJRqszzEV1fJQ,Italian Style! Italian Restaurant,Franklin,TN,"Italian, Restaurants",3.5,5
5cz1XbgalpQ89gsNQwneVQ,Portofino's Italian Kitchen,Tampa,FL,"Restaurants, Pizza, Italian",4.0,59
iNMdSi5bmvGSGeRQiUW4dw,Wendy's,Tucson,AZ,"Fast Food, Burgers, Restaurants",2.5,14
rBE5TT_ndOOczNBrbRnJwA,Dio Modern Mediteranean,Tampa,FL,"Greek, Restaurants, Mediterranean",4.0,325
oRZzKWdyMQld6N_y4UWkAg,Terra Sur Cafe,Tampa,FL,"Latin American, Restaurants, Peruvian, Seafood",4.0,316
biGIDbCGsAZJ-Y4zyV_b_A,Taza Mediterranean Grill,Brandon,FL,"Vegan, Restaurants, Wraps, Mediterranean, Salad, Middle Eastern",4.5,65
SSZDGl2J-CEyIzuIbEiYNQ,Caleco's Bar & Grill,Saint Louis,MO,"Bars, Nightlife, American (New), Italian, Sports Bars, Restaurants, Food, American (Traditional)",3.0,532
_Oksx3ALgKLRVxeAR8l_qA,V-Trap Kitchen and Lounge,Wilmington,DE,"Restaurants, Mexican, Arts & Entertainment, Event Planning & Services, Italian, Gluten-Free, Nightlife, Lounges, Vegan, Bars, Caterers, Vegetarian",5.0,13
LKGlZW0mmuoXvKB04FSP-A,Crab Du Jour,Turnersville,NJ,"Nightlife, Seafood, Bars, Restaurants, Cajun/Creole",3.5,26
dUctvEfHQccW_uxtRup2QQ,Tsunami Japanese Steakhouse,Saint Petersburg,FL,"Steakhouses, Restaurants, Sushi Bars, Japanese",3.0,212
TSgZB6PkWFjmasewVkySjA,Bar-B-Q Heaven,Indianapolis,IN,"Barbeque, Restaurants",3.0,10
kpFgC_cTU2yBPi-G_vFHTA,Thai King,Indianapolis,IN,"Thai, Restaurants, Noodles, Soup",4.5,7
ByTZJsTDDhvOYKCj7uoy4w,Rumours Wine and Art Bar,Nashville,TN,"Nightlife, Arts & Entertainment, Wine Bars, Food, Beer, Wine & Spirits, Bars, American (New), Shopping, Restaurants, Art Galleries",3.0,29
qWZimITbVwNSGJZsuM47-Q,Pho Orchid Uptown,New Orleans,LA,"Nightlife, Bars, Vietnamese, Restaurants, French",3.5,81
L_sXNadtVHjxMw7Yhvkj9Q,Naoki Ramen,Philadelphia,PA,"Ramen, Restaurants, Japanese",4.0,92
RJPRi1pwocHNZr9ISz_P-A,National Underground,Nashville,TN,"Music Venues, American (New), Restaurants, Nightlife, Arts & Entertainment",2.5,126
micimc15zJloGJaktAHBsQ,Nacho Mama's Mexican Grill,New Orleans,LA,"Mexican, Restaurants",2.5,14
CjkxTRergWcYWb4SVW3gxw,Smokin' Out,Holiday,FL,"American (Traditional), Barbeque, Restaurants, Southern",4.5,88
PfusNFPwZFcJGHgfZMw2RQ,Basically Buttercream Bakery & Cafe,Brownsburg,IN,"Food, Bakeries, Desserts, Restaurants, American (New)",2.5,8
K5ffo0hkwhG33BDNQrJF6A,Slate Bleu Restaurant,Doylestown,PA,"Restaurants, French",4.0,105
Ojd913yxClnEwQSthSd8XQ,BarBurrito - South Edmonton,Edmonton,AB,"Fast Food, Restaurants, Mexican",3.5,8
oQYZ3j2H758y07p4RpCWug,August Rhodes Bakery,Tucson,AZ,"Event Planning & Services, Food, Sandwiches, Bakeries, Restaurants, American (New), Caterers",4.5,89
3Kj0DlqXWTGqi6GUsM0Nfg,El Rancho Mexican Grill,Port Richey,FL,"Mexican, Restaurants",2.5,9
lgu_KwQLd8TX2ewsNIzsjA,K-Bop STL,St Louis,MO,"Restaurants, Food, Food Trucks, Korean",4.5,69
HuDNHqKv9n1mWpe4BqCnwA,Minas Pizza,Philadelphia,PA,"Restaurants, Pizza",3.0,54
XQnb4KnTqO-QdvEFYpcwAA,Domino's Pizza,Westwego,LA,"Restaurants, Chicken Wings, Pizza, Sandwiches",2.5,11
H2nFgEFitRk7ltE8IRH0xA,Taco Bell,Tampa,FL,"Restaurants, Tex-Mex, Breakfast & Brunch, Mexican, Fast Food, Tacos",2.5,42
